location,tp_kharif_mean,tp_kharif_std,e_kharif_mean,e_kharif_std,swvl1_kharif_mean,soil_air_diff_kharif_mean,soil_air_diff_kharif_std,runoff_ratio_kharif_mean,e_rabi_mean,e_rabi_std,swvl1_rabi_mean,swvl1_rabi_std,soil_air_diff_rabi_mean,soil_air_diff_rabi_std,runoff_ratio_rabi_mean,tp_zaid_mean,e_zaid_mean,e_zaid_std,swvl1_zaid_std,soil_air_diff_zaid_mean,runoff_ratio_zaid_mean,tp_kharif_fraction,t2m_amplitude,t2m_peak_sin,t2m_peak_cos,GDD_kharif,GDD_rabi,heat_months_30C,heat_months_35C,humidity_variability,swvl1_amplitude,swvl1_stability,soil_moisture_seasonality,cvh,water_retention_index,humidity_stress_index,cluster,state,district
Andhra Pradesh_Eluru,0.2412952687445794,0.0332915017507132,-0.1122853329021987,0.0019711745950383,0.4312323316666666,0.5647963541666456,0.181612345276172,0.2681084473566756,-0.0749105710419825,0.0220131576470008,0.321751420625,0.0605789247662112,1.0421835416666738,0.2678400966736515,0.6069170723967146,0.0208633568340685,-0.0752457128983222,0.0186815727910746,0.0147140482820968,1.7056394791666634,0.1708031483706011,0.7675954268881445,8.106683750000002,0.4999999999999999,-0.8660254037844387,75.51543791666683,61.96987875000008,3,0,1.4834352578345733,0.205766075,0.4771582738352114,0.1094809110416666,0.42945892,-0.1029734903454716,3.8596957394883615,14,Andhra Pradesh,Eluru
Andhra Pradesh_Guntur,0.1756465249582105,0.0253294505086421,-0.1138576286321039,0.0055294942215071,0.3152240294791666,0.7804787500000003,0.2165951081404842,0.1188278192613188,-0.0811501596605618,0.0201315410512337,0.2485142069791666,0.0602580811168506,1.2342263541666654,0.2571825504541665,0.2584782552952808,0.0207268757958941,-0.076286490310546,0.0170452672366074,0.0102614417905636,2.093814270833363,0.1178631254248868,0.6839342161858184,8.725287500000036,0.4999999999999999,-0.8660254037844387,80.47648375000006,63.5948033333334,4,0,1.5099680638478865,0.1841991958333332,0.5843437638230785,0.0667098224999999,0.08830769,-0.1751962264150031,4.0066076097279,14,Andhra Pradesh,Guntur
Andhra Pradesh_Kakinada,0.2288576689049174,0.0343245196587039,-0.1112637871265177,0.003072041962576,0.3007248951041666,0.4681552083333287,0.1442285995693093,0.2068658883030425,-0.086976282543522,0.0183078509790784,0.2107074124999999,0.0517839356357364,0.9069314583333324,0.168924118865571,0.5720522018196476,0.0231893955416447,-0.074622905372962,0.0111962243149102,0.0118811934526677,1.2748471875000007,0.1703219197290384,0.7254353949456942,7.6572320833333265,0.4999999999999999,-0.8660254037844387,75.09160708333343,60.733364166666775,2,0,0.8288082190348321,0.1733899704166666,0.5765733839780939,0.0900174826041667,0.67589283,-0.0717897556724003,5.682491514333325,14,Andhra Pradesh,Kakinada
Andhra Pradesh_Konaseema,0.2160191025007709,0.0309989520922187,-0.1217040250097245,0.0030798730299116,0.2419882522916666,0.505880833333336,0.1465239369170492,0.1435200440969223,-0.1031909748417091,0.0135361783438756,0.1797356597499999,0.0487695538474736,1.0197048958333426,0.1431527541732111,0.3916537002126274,0.0184615504715956,-0.0912909825638052,0.0096041947119991,0.0070214194374227,1.3722430208333236,0.1731264246121341,0.7000011100197067,7.204218749999996,0.4999999999999999,-0.8660254037844387,76.75172541666677,63.27785916666676,2,0,0.682842331011363,0.1585819545416666,0.6553291452782137,0.0622525925416666,0.33922154,-0.1681078518466969,6.524374410975131,14,Andhra Pradesh,Konaseema
Andhra Pradesh_Krishna,0.183095630764607,0.0278063686418528,-0.1195464553553998,0.0041452633370316,0.27395204375,0.7134770833333448,0.2132851017444127,0.1200309490568083,-0.09340694989199,0.0169577917445129,0.2189758865624999,0.0566791027082416,1.179410208333337,0.2363001081328447,0.2508269191269361,0.0201557286801468,-0.0820298298640408,0.0125011384928918,0.0075091707922374,2.0541787499999917,0.1196650665810764,0.6618347018298428,7.696852916666614,0.4999999999999999,-0.8660254037844387,79.14557250000007,64.19831333333343,3,0,1.0485783869420284,0.1722199664166667,0.6286500515171526,0.0549761571875,0.13728194,-0.1863051175855463,4.952575528168588,14,Andhra Pradesh,Krishna
Andhra Pradesh_Kurnool,0.1269749813369949,0.0201941521533977,-0.0793192345166364,0.0083884459165416,0.3801420677083333,1.3879200000000085,0.3544683408821876,0.0418766084980267,-0.0484916573010801,0.0210149599738914,0.2946469421875,0.0441543653033403,2.1044753125,0.2505022436783394,0.0359869145527002,0.016831431110532,-0.0427275088277382,0.0080475765196592,0.0141069836080747,2.799280208333329,0.0262197574395492,0.6919570009587167,8.304942916666676,0.8660254037844387,-0.4999999999999998,71.67378708333342,61.85272666666674,3,0,3.6551798909129807,0.15849732875,0.4169423544873444,0.0854951255208333,0.0037691363,0.0287651902533671,2.7190711693297893,0,Andhra Pradesh,Kurnool
Andhra Pradesh_Nandyal,0.135046853719056,0.0204118738403169,-0.0851928103159782,0.0068627595886716,0.3393805235416666,0.9579216666666356,0.2679757351880182,0.058369285996363,-0.0558778785264923,0.0193275567121618,0.2615769561458333,0.0479080213272464,1.4402279166666574,0.1932149444269504,0.0691585710129731,0.0171275974606962,-0.0453507476783366,0.0098138590553707,0.0149167755120892,2.0990265625000006,0.0422242947884042,0.6904972816455798,8.769492499999956,0.4999999999999999,-0.8660254037844387,73.02331250000015,60.96276583333344,3,0,3.0913493134343235,0.1735377733333334,0.5113368661299379,0.0778035673958333,0.20591842,-0.0115458437106997,2.8830775903228454,0,Andhra Pradesh,Nandyal
Andhra Pradesh_Ntr,0.2043813060669586,0.0309267628405013,-0.1122442588530247,0.0045300183095285,0.3868063833333333,0.6122397916666671,0.207379367542919,0.1673909665381226,-0.075884225242286,0.0210456543789147,0.2921268234375,0.0586096153803175,1.0547613541666865,0.2154758393244667,0.3565577478252811,0.0202176371143136,-0.074889747937656,0.015684443649553,0.0113699832433393,1.7428941666667015,0.1431849407641356,0.7512610331373683,8.93855000000002,0.4999999999999999,-0.8660254037844387,77.85618666666676,62.8374454166667,3,0,1.8364820395417456,0.1980792633333332,0.5120889206283781,0.0946795598958332,0.27107617,-0.1341885300408981,3.5542577237231243,14,Andhra Pradesh,Ntr
Andhra Pradesh_Palnadu,0.1581934558562351,0.0241207747984423,-0.1035647993849124,0.00645152688663,0.3401224288541666,0.8676886458333541,0.2434211764106126,0.0850157068767286,-0.0675298676408904,0.0201957279320402,0.2715298639583333,0.050646670417851,1.5256672916666787,0.2604360993545236,0.1028772941707722,0.0183393538987592,-0.0665796138030902,0.0158224430711331,0.0087190245394175,2.264051562500015,0.054606284241528,0.6928675924742506,9.327863750000006,0.4999999999999999,-0.8660254037844387,79.69209125000003,62.84993541666671,3,0,1.8994680196790756,0.1639746454166667,0.4821047702413464,0.0685925648958332,0.05568028,-0.1259993927039157,3.858598420815795,14,Andhra Pradesh,Palnadu
Andhra Pradesh_Parvathipuram Manyam,0.2829149877507006,0.0485446913520087,-0.0956139416424168,0.0028544189446608,0.4000470664583334,0.7264323958333563,0.182377895029396,0.3890841287338012,-0.074263802707719,0.0182352793380847,0.2734763546875,0.0644793998766416,0.6261946875000035,0.0993887675361742,0.704364429474469,0.0373229135044112,-0.0776643512557104,0.0192262124606399,0.0237319733447512,1.2964678124999978,0.1873191222136023,0.7518345313169967,9.053969999999993,0.4999999999999999,-0.8660254037844387,69.8431716666667,51.99207041666676,1,0,1.8272914814758592,0.2320032679166668,0.5799399304952307,0.1265707117708334,0.6291098,-0.0469167056174478,2.973053324076127,14,Andhra Pradesh,Parvathipuram Manyam
Andhra Pradesh_Prakasam,0.1198892642393425,0.0188690014951444,-0.0881125454664772,0.0052923497954803,0.2873712244791666,1.005743333333328,0.2158745372282779,0.0542080955126872,-0.0650942883645862,0.0136862454022971,0.2519943980208333,0.0447447842169432,1.516301250000012,0.1740757664411101,0.0794421392641529,0.0197018809345294,-0.0613526408972877,0.0127026301746836,0.0092375417822525,2.223249999999979,0.0447985109216441,0.5883110263768833,9.075572916666658,0.4999999999999999,-0.8660254037844387,78.19570625000011,61.00626666666676,3,0,1.831387523970036,0.139604065,0.4857969521931754,0.0353768264583333,0.1069082699999999,-0.1070772210110715,3.9989737416173647,16,Andhra Pradesh,Prakasam
Andhra Pradesh_Spsr Nellore,0.0934964442943357,0.0167634926639108,-0.0855375451986522,0.0040174582017632,0.2381088707291666,1.1685556250000246,0.1882964803815803,0.0251833589459366,-0.0758336349887636,0.0063653238453349,0.2521407410416666,0.0396708526149437,1.642619374999995,0.2004703379783812,0.0923438313899438,0.0188271814083193,-0.0689992091380796,0.0089943179078072,0.008095002042537,2.377359166666693,0.0485836552114122,0.4399405065788551,8.75974791666664,0.4999999999999999,-0.8660254037844387,82.51059458333339,63.17523041666681,5,0,1.917753612307208,0.146790235,0.6164836889548914,-0.0140318703124999,0.008346834,-0.1091739485941304,3.6076086122572537,7,Andhra Pradesh,Spsr Nellore
Andhra Pradesh_Sri Sathya Sai,0.0989465832656908,0.0118669292710533,-0.0711066803341963,0.0056523323471783,0.2682749025,1.2849980208333278,0.2057204819340792,0.0245131537338463,-0.0532169628101351,0.0173300364913896,0.2183889490624999,0.0526520325531966,1.7033688541666692,0.2175206532035095,0.0460751565684261,0.0256615312095525,-0.0368799318572806,0.0115594607245966,0.024227577032571,2.5308907291667,0.0161248883450204,0.5468318963149219,8.212914583333315,0.8660254037844387,-0.4999999999999998,67.13008500000007,56.3322095833334,2,0,3.612855212441118,0.1547534331666666,0.576846479952282,0.0498859534375,0.03501418,0.0845894175578473,2.5363851540937667,16,Andhra Pradesh,Sri Sathya Sai
Andhra Pradesh_Srikakulam,0.2640830228532043,0.0448379598061623,-0.1064444338092773,0.0016651858860322,0.2571276235416666,0.7783115625000079,0.1620486158379536,0.2941998607274525,-0.0881491666768851,0.0174587807331422,0.1589962619062499,0.0517210486799081,1.077135520833309,0.1471623519131518,0.8040569129238716,0.0257152679843847,-0.0782136630405146,0.0116295202750708,0.010440931110755,1.523398645833339,0.2520197884532238,0.741990004854395,7.912731666666673,0.4999999999999999,-0.8660254037844387,73.89900416666671,57.04079541666681,1,0,0.8968477370655898,0.1809111393333334,0.7035850012591797,0.0981313616354166,0.2758133,-0.0607022303288209,4.6573126466612935,14,Andhra Pradesh,Srikakulam
Andhra Pradesh_Tirupati,0.0964141389716435,0.0129573573515502,-0.09787321153514,0.0041550398702291,0.2487795802083333,1.11047916666665,0.1893937595926743,0.0294898536964483,-0.0876342670987165,0.0062013212385387,0.2746727776041666,0.0426407291208128,1.3516555208333187,0.2000234263431506,0.2039048868165607,0.0198232240471819,-0.0820112171046881,0.0098426017967633,0.0088772097912352,2.172190937500005,0.1250176489580539,0.4093004106967395,8.198917083333356,0.4999999999999999,-0.8660254037844387,79.85791250000011,60.951026666666735,4,0,1.803466927481866,0.16570725875,0.6660806269197547,-0.0258931973958333,0.113886,-0.16516884437899,3.479816854320456,7,Andhra Pradesh,Tirupati
Andhra Pradesh_Visakhapatanam,0.2065955327683089,0.0341890781839075,-0.1060818479939673,0.0040198593388803,0.2279957734375,0.6750391666666502,0.1627529131787654,0.1603539528094147,-0.0912195373093708,0.0155436668783948,0.1591642660520832,0.0431548743538214,1.2822702083333295,0.1706786690126886,0.2438619050174751,0.0191536049918188,-0.0733046796716127,0.0064979489799372,0.0062524101726974,1.4260065624999925,0.1132437395144386,0.6911324312526335,7.769000000000005,0.4999999999999999,-0.8660254037844387,75.25422583333346,59.087659166666754,2,0,0.7561179344848404,0.1555023585833333,0.6820405318871443,0.0688315073854167,0.35358343,-0.0656234186675599,5.85596815637814,14,Andhra Pradesh,Visakhapatanam
Andhra Pradesh_Vizianagaram,0.2452745099265787,0.0386064046452528,-0.0983717603085096,0.0019823582053429,0.3814889576041666,0.7586729166666544,0.1744069163451067,0.3162534068699685,-0.0750772175112311,0.0185013813447632,0.2781152998958333,0.0577043735524788,0.925988125000032,0.1270923989520823,0.5840073398081465,0.0280303387173053,-0.0699721302856534,0.0132231434601412,0.0137571098519359,1.411468645833324,0.1879173372362104,0.7275156344172485,8.759923333333347,0.4999999999999999,-0.8660254037844387,74.34286041666678,56.33700916666669,2,0,1.2283381233080488,0.2049884649999999,0.5373378728636655,0.1033736577083332,0.6375386,-0.0382716139264497,4.106948161498495,14,Andhra Pradesh,Vizianagaram
Andhra Pradesh_West Godavari,0.2128524262140368,0.0285528985121029,-0.1245350496392347,0.0028426867803798,0.3169770724999999,0.6283465625000133,0.2269763797991958,0.1534310196257183,-0.0894067066801653,0.0205051084747545,0.2322860432291666,0.0595370718852642,1.2933489583333255,0.377391804235737,0.7347775397293694,0.0183824059090771,-0.0881564680991383,0.0163525348639556,0.0103570619694041,2.172834062499988,0.2749466762762624,0.7217341499805987,7.524406666666664,0.4999999999999999,-0.8660254037844387,77.67553791666666,63.67092625000009,3,0,0.9341467959661354,0.18984710375,0.598930081133865,0.0846910292708333,0.16300137,-0.1777773664797312,5.207903634089667,14,Andhra Pradesh,West Godavari
Andhra Pradesh_Y.s.r.,0.0998107859301549,0.0165843630478339,-0.0725489189353537,0.0075158600979477,0.2762501543749999,1.3089554166666773,0.2554442736679523,0.0262726265506682,-0.0525043987666624,0.0145164329892998,0.2443289855208333,0.0446771403957966,1.8324436458333369,0.2310361057944777,0.0500598757099684,0.0178646399183842,-0.0358150128193603,0.0090041995234127,0.014781298613835,2.793250312499993,0.0322972485545856,0.5648449994507595,9.185570416666678,0.4999999999999999,-0.8660254037844387,77.89739416666674,62.58685791666676,4,0,2.8720054107094533,0.1480157123333333,0.5358031841401513,0.0319211688541666,0.08496559,0.0633480871006895,3.191382260959458,0,Andhra Pradesh,Y.s.r.
Arunachal Pradesh_Anjaw,0.4277480645202255,0.0886115040650485,-0.0752723279717125,0.0026937354455645,0.4145657075,-0.0142009375000071,0.2095621425443797,0.8571664320034539,-0.0447018145490194,0.0166634006870935,0.3431846220833333,0.0160115756350409,1.0035070833333322,0.730340478060133,0.735633316447003,0.2564647847175365,-0.0500003415345417,0.0180991476801897,0.0183874178405804,-0.0260755208333165,0.6726400677295202,0.5550427934885147,15.861662499999966,-0.8660254037844385,-0.5000000000000004,17.966162500000053,0.1382391666666649,0,0,1.2141735517469456,0.09206253625,0.2220698301486985,0.0713810854166667,0.43351364,-0.0777240926386364,2.7218184311771605,10,Arunachal Pradesh,Anjaw
Arunachal Pradesh_Changlang,0.4700145931274163,0.0916497046608694,-0.0880067954082429,0.0032083060200255,0.4733614708333333,-0.478060937500004,0.0691890329094574,0.7929368016812373,-0.0633522093448845,0.0135756548291489,0.3844310752083333,0.0329882710029217,-0.7578125,0.1093428989035109,0.7716568068649882,0.2113111118014785,-0.0841750613011147,0.0157977954174316,0.0225143851369879,-0.8534780208333217,0.4633479913753126,0.6219933631766652,12.310671666666678,-0.8660254037844385,-0.5000000000000004,51.80119875000008,18.493937083333435,0,0,0.8545038203011113,0.13024391125,0.2751468365617316,0.088930395625,0.94194275,-0.1046305831720558,3.736227623343162,1,Arunachal Pradesh,Changlang
Arunachal Pradesh_Dibang Valley,0.5062495059343444,0.0925584260591041,-0.0709308760609321,0.0049718553940516,0.4116818725,-0.1409332291666771,0.4848532466838828,0.9200921789923052,-0.0345837372333334,0.0166249279138514,0.3694199147916667,0.0112836041048472,2.648374374999974,1.5661303296583513,0.5919521758631406,0.4182435101441418,-0.0340469999973719,0.0116868008335714,0.020103769795522,0.4405732291666737,0.6790282880488889,0.4663425498933797,17.177936666666653,-0.8660254037844385,-0.5000000000000004,12.44326041666676,0.0,0,0,0.8444192056794187,0.0574138229166665,0.139461624987305,0.0422619577083333,0.43437693,-0.0486523412181164,3.3902551257074194,10,Arunachal Pradesh,Dibang Valley
Arunachal Pradesh_East Kameng,0.9899642415305908,0.1157095565048548,-0.0702498809429622,0.0026279697261409,0.4236812336458332,-0.3335835416666697,0.1760764195966682,0.9586278255386936,-0.0501901290105402,0.0120852508578241,0.3690825520833332,0.0191599121340082,0.6747705208333485,0.4725083674930025,0.7458303748930788,0.5348848917734964,-0.0600038075317569,0.0139623978781528,0.0156359834417645,-0.1544198958333424,0.8032530185130751,0.5539006164225752,14.148667499999988,-0.8660254037844385,-0.5000000000000004,29.66414041666673,3.252840416666686,0,0,0.939218940010072,0.0749340324999999,0.1768641765300357,0.0545986815625,0.81201255,-0.0595889891259738,2.7373631004010472,10,Arunachal Pradesh,East Kameng
Arunachal Pradesh_East Siang,0.453415956236616,0.0917463076104649,-0.0932309980489662,0.0031374652200168,0.4580854577083333,-0.3090178125000022,0.049652308363406,0.8093178013225668,-0.0625469739825347,0.0158926815582755,0.3566843217708333,0.0311612120793688,-0.9495084375000148,0.1431987592020746,0.7156639929644977,0.3669486696502038,-0.084708135222172,0.017818289731471,0.0277723195864488,-0.733993958333329,0.5939178970276914,0.5133393271659353,11.83316874999997,-0.8660254037844385,-0.5000000000000004,64.34082041666676,32.93340750000016,0,0,1.056702409126768,0.1400459891666667,0.3057202249276272,0.1014011359375,0.70103127,-0.0815865091003149,4.238679669488148,1,Arunachal Pradesh,East Siang
Arunachal Pradesh_Itanagar Capital Complex,0.4168244036263786,0.0829149206331266,-0.0961445768625707,0.0034695684153493,0.46525518,0.3247568750000056,0.0459495795120597,0.793566514381896,-0.0663769601487728,0.0161821083399715,0.3630411649999999,0.0305685688214916,0.1207481249999915,0.0669985429266596,0.7402224999223348,0.2909498650224122,-0.0844106778264782,0.0163174176563032,0.0291436270073725,0.2167199999999951,0.5329810194548458,0.5393024945199058,12.379061666666589,-0.8660254037844385,-0.5000000000000004,59.42926541666674,27.199265416666776,0,0,0.7636860299216512,0.1358979908333333,0.2920934503799255,0.102214015,0.96713257,-0.1130563481842632,4.0227705241063,1,Arunachal Pradesh,Itanagar Capital Complex
Arunachal Pradesh_Kamle,0.5682473602258444,0.0908000470116473,-0.0823308714752782,0.0062764647283179,0.4137356007291666,-0.1578234374999851,0.0584528966068834,0.8687005117776149,-0.0647743737839239,0.0119117415296654,0.3383404713541666,0.0267148966779024,-0.7611731250000275,0.1717602700192085,0.7677436366257397,0.3617728364357996,-0.075303563512231,0.0115410899447614,0.017997657556955,-0.5734067708333299,0.6262429153801339,0.5447884012047426,12.194350416666625,-0.8660254037844385,-0.5000000000000004,51.11350333333337,19.374258750000138,0,0,0.7437353111160059,0.1059850379166665,0.256166106397126,0.0753951293749999,0.9400079,-0.0819276164249365,3.586246257759994,10,Arunachal Pradesh,Kamle
Arunachal Pradesh_Kra Daadi,0.5531488244644909,0.0747459252289285,-0.0660888864731531,0.0061191926209679,0.414209989375,-0.9771182291666634,0.0793936464599761,0.9023098388780108,-0.0525126443608314,0.0085275693502087,0.358395955,0.0211256292395354,-1.4162840625000257,0.1765157412933485,0.8483152106012464,0.2866335732105652,-0.061414085402551,0.0103863647621204,0.0124384405232614,-1.344859687500005,0.6607700345371673,0.5796636274816604,13.50534250000004,-0.8660254037844385,-0.5000000000000004,35.91071000000011,6.697291666666729,0,0,0.9441823432090314,0.0815790466666666,0.196950939763092,0.0558140343749999,0.8778103,-0.0909543780977003,2.9105813141049413,10,Arunachal Pradesh,Kra Daadi
Arunachal Pradesh_Kurung Kumey,0.6938939273435002,0.0830987957054583,-0.0638195555693527,0.005008207547009,0.4146899797916666,-0.2932459375000036,0.2648397198897333,0.9523983736948096,-0.0380004284864601,0.0108310809227955,0.366944998125,0.0200514620580903,1.4763451041666684,0.7939557364062494,0.6640431342392075,0.3494933229958405,-0.0437131796976851,0.0107812803241279,0.0169197338511513,0.0097856249999921,0.7117379363289562,0.572728152872195,15.166286249999985,-0.8660254037844385,-0.5000000000000004,21.39638583333345,0.9334762500000124,0,0,0.9800055789706308,0.0693716425000001,0.1672855527757175,0.0477449816666666,0.6969597,-0.0725189523217011,2.6686275639000865,10,Arunachal Pradesh,Kurung Kumey
