location,tp_kharif_mean,tp_kharif_std,e_kharif_mean,e_kharif_std,swvl1_kharif_mean,soil_air_diff_kharif_mean,soil_air_diff_kharif_std,runoff_ratio_kharif_mean,e_rabi_mean,e_rabi_std,swvl1_rabi_mean,swvl1_rabi_std,soil_air_diff_rabi_mean,soil_air_diff_rabi_std,runoff_ratio_rabi_mean,tp_zaid_mean,e_zaid_mean,e_zaid_std,swvl1_zaid_std,soil_air_diff_zaid_mean,runoff_ratio_zaid_mean,tp_kharif_fraction,t2m_amplitude,t2m_peak_sin,t2m_peak_cos,GDD_kharif,GDD_rabi,heat_months_30C,heat_months_35C,humidity_variability,swvl1_amplitude,swvl1_stability,soil_moisture_seasonality,cvh,water_retention_index,humidity_stress_index
Gujarat_Navsari,0.31589825633272983,0.09845536325690403,-0.0989455077215097,0.0033553232778365844,0.3515180910416667,0.8061362500000087,0.3710255481068971,0.377216499288958,-0.0796471222395969,0.012760935125211287,0.20628666937499995,0.024485116461699263,0.7311968749999949,0.02455485917788125,2.2674261290780784,0.003477917215918425,-0.07069402597214007,0.00559450347575323,0.004523539521867072,1.555723125,1.907838163239304,0.9482465330095722,8.23703416666666,0.49999999999999994,-0.8660254037844387,71.05317083333341,60.17971791666679,1,0,3.2083176427980136,0.2222491529166667,0.6322552340281192,0.14523142166666675,0.49224436,-0.12551188388035317,2.202575853702693
Gujarat_Panch Mahals,0.23734026361247132,0.10507602908590592,-0.0841345970996674,0.013143040724263772,0.40057013374999995,0.7508902083333453,0.4242745470938204,0.3311412033426241,-0.06174812024498037,0.016322905990308535,0.26693638729166663,0.016214712146731605,0.4578553124999871,0.04573570036217911,1.5005198163817766,0.0023513263118810747,-0.062394677658933896,0.005456644278686898,0.011937010077563603,0.7132849999999991,1.0407167828531467,0.9580879470757552,13.03426166666668,0.49999999999999994,-0.8660254037844387,75.30582125000006,54.4640141666668,3,0,4.281100882257473,0.23936291666666668,0.597555575164412,0.1336337464583333,0.5930992,-0.1719090476351094,2.2568711382040147
Gujarat_Patan,0.15103400580028384,0.07968699167164132,-0.07227902548644723,0.018775310189210973,0.2197749454895833,1.7223485416666762,0.9309423069632009,0.1971103693024892,-0.04795986885740898,0.011084557891264285,0.10743094097916663,0.008452547344143028,1.5084845833333134,0.12563715287125335,1.4587497324999688,0.002140924256446,-0.040525490981356826,0.0030431032436801586,0.007125491387643955,2.223673958333336,1.0311590180411507,0.9581385308913307,15.02790083333332,0.49999999999999994,-0.8660254037844387,81.81836125000012,53.56866750000012,4,0,4.3833300269617945,0.22129658575,1.006923629338308,0.11234400451041666,0.013785177,-0.21697706196527444,2.5636773866320164
Gujarat_Porbandar,0.193503309773708,0.052873243154583485,-0.094902608313229,0.00853569489808955,0.2581830145833333,0.9114943749999895,0.382975217913478,0.1621321399336041,-0.08762582537747213,0.0055852557535001155,0.16048300427083328,0.010978290293019694,1.1444383333333121,0.16669904780934847,1.2143067395024276,0.001961260716919025,-0.06432229990605257,0.00130239675179919,0.002212777701637351,1.6477988541666662,0.5494649453762948,0.9695597202273925,8.457527500000026,1.2246467991473532e-16,-1.0,73.03270500000013,58.130826250000155,0,0,3.1373570000041213,0.1485410479166667,0.5753323786864466,0.09770001031250003,0.14065807,-0.3989922664290456,2.255663200088039
Gujarat_Rajkot,0.17565705829110806,0.04594330902433416,-0.0802696580212795,0.014287936714627731,0.3711657882291666,1.176010312499983,0.587547483476834,0.21925577322134868,-0.061344751253879226,0.016992553917676928,0.2577204186458333,0.011881839467214309,0.9737895833333567,0.017033478816952087,1.5770145379651495,0.0023107148128499,-0.0515804898756565,0.004469330205458964,0.012907980377203658,1.8847101041666718,0.9430192527608893,0.96060811884902,11.712223333333327,0.49999999999999994,-0.8660254037844387,74.50984000000011,55.15283208333341,3,0,3.98225179792697,0.20933974749999998,0.5640060429566008,0.11344536958333334,0.24498527,-0.2757723200083857,2.43335571493881
Gujarat_Sabar Kantha,0.20051601571928276,0.10945386544334179,-0.08247170141718616,0.01523403688235299,0.31061744906249994,0.8744668749999818,0.5102149644084176,0.22538162999677966,-0.06757600800968544,0.018267887968897095,0.18055050604166664,0.01509094761814423,0.2841091666666671,0.041677637138084395,1.8107372026313837,0.003276049939757,-0.0654024163874661,0.006692392016922493,0.008744644373500202,0.5252665625000219,0.6739951911600395,0.9566677165495269,14.386121666666668,0.49999999999999994,-0.8660254037844387,74.68419875000012,47.88839833333344,3,0,4.454004163745557,0.2411120929166667,0.7762348626723544,0.1300669430208333,0.2910744,-0.2533004181980434,2.2447475129285777
Gujarat_Surat,0.26934425845926546,0.07868451425598055,-0.09792274506374565,0.007402334515697476,0.36446327197916667,0.8963188541666796,0.4430176685547308,0.31712490697848733,-0.07735697387518779,0.013754988695622848,0.22637250947916665,0.02140921113341946,0.7609980208333269,0.021733500177875186,1.7223191543427028,0.0030044504723994,-0.06852578345812305,0.003636988668625945,0.009952459759421474,1.5863941666666648,1.1413271562062348,0.9474525277687852,9.276040833333354,0.49999999999999994,-0.8660254037844387,72.96426666666673,59.83415833333345,3,0,3.3963208604683564,0.2305276691666667,0.6325127574990438,0.13809076250000002,0.26357722,-0.1747416271246286,2.2551089525646835
Gujarat_Surendranagar,0.16740190117009957,0.0664433020723988,-0.0769747066284859,0.01647328786424076,0.3054463152708333,1.7467149999999947,0.9312807876148076,0.22905658946040017,-0.05007460073829852,0.014680819074303015,0.19245547385416664,0.007864901231950803,1.6411971874999693,0.04579813157500186,1.8995412320608533,0.00245264900092145,-0.0426022518380098,0.002706665946011085,0.018219827132092033,2.690598541666688,1.4475786640780663,0.9575659962454174,13.660317916666656,0.49999999999999994,-0.8660254037844387,80.12602541666672,55.99120583333348,3,0,4.2544555330945215,0.23630500070833338,0.7736384067976276,0.11299084141666668,0.019021954,-0.1994909941417229,2.6071038483338933
Gujarat_Tapi,0.2552940566650552,0.07497081240751478,-0.09056119162414678,0.006389890166932498,0.4280187469791667,0.6787012500000174,0.38033540065819615,0.37320871391985666,-0.07641601409583615,0.017094129499517628,0.28092451124999995,0.030502204425270844,0.3029811458333427,0.0583813724226283,1.711880603454382,0.0030230155101962997,-0.0765710222828298,0.006054342901679845,0.0089938959170829,1.0760574999999903,1.1703954075717922,0.9364478568776556,9.583577916666684,0.49999999999999994,-0.8660254037844387,69.94452333333334,56.84773708333341,2,0,3.6156123239750935,0.2491326479166666,0.5820601309521446,0.14709423572916674,0.4902689199999999,-0.26657152517719773,2.1446003953110453
Gujarat_Vadodara,0.22472280940504175,0.08142588827098203,-0.09126663481462544,0.013349656173612966,0.3651608651041667,0.8716953125000089,0.49869671113626124,0.26719237767476706,-0.0708087832099408,0.017760315082361172,0.23320082729166663,0.017995684036405828,0.6726066666666668,0.042154919167075,1.3226676544155702,0.0025385952679215,-0.06758676424336336,0.005179368712814829,0.01067440318089537,1.2524941666666933,1.1716231854813273,0.9499884948446767,12.295527916666629,0.49999999999999994,-0.8660254037844387,76.86795916666676,56.47079250000007,3,0,3.894293670575054,0.23106750375000001,0.632782770092532,0.13196003781250004,0.3608917,-0.23806147384297904,2.3526945106831123
Gujarat_Valsad,0.354704949374233,0.10694259786810485,-0.09003711351154672,0.0015480177971965907,0.39848863479166663,0.7256627083333314,0.22890193286647267,0.4536688266246335,-0.07419981571244223,0.013664832086779054,0.26530578197916665,0.03319077118198629,0.44608531250000283,0.028928581053501712,2.0883519836577418,0.004499270790566675,-0.06477698871215873,0.005816665504915672,0.00486054077530672,1.018182291666676,1.6748862680831103,0.9405893327103821,7.7653962500000375,0.49999999999999994,-0.8660254037844387,67.91278958333339,58.76621375000008,0,0,3.115067075505646,0.20855772416666668,0.5233718253362546,0.13318285281249997,0.8123657,-0.06095679549276489,2.140701076733579
Haryana_Ambala,0.17925566967066203,0.06927901064124742,-0.11097584207648946,0.007689676977817789,0.3063342955208333,1.2068511458333262,0.2801623398410504,0.19534696749441663,-0.05569761710285082,0.016072645750397366,0.23036950531249994,0.031765404685831305,0.9993077083333333,0.12682944208486363,0.6475370182837329,0.04081493157754,-0.08127411195528103,0.010536175025442516,0.037367448307584504,0.6080585416666793,0.12930810904431222,0.7342923537045334,19.16998666666666,1.2246467991473532e-16,-1.0,78.60325375000008,30.284925416666795,2,0,4.2137566159843,0.18210876250000008,0.594477226881752,0.07596479020833335,0.017959595,-0.21102477527737018,1.8573772009809042
Haryana_Bhiwani,0.09360494947986803,0.03674476109737508,-0.07911104051466575,0.012420949497863952,0.16771844385416662,1.9455280208333363,0.33287972788232917,0.04206727769119888,-0.0350414955106922,0.006836187873679598,0.11758722428124993,0.016600216624271025,1.4929719791666685,0.3119077745113818,0.04537354965140189,0.017608507321761,-0.05201522567707182,0.00659871938068509,0.016176706650029224,1.5149710416666977,0.020283954689645646,0.7670183827528745,21.12803291666671,1.2246467991473532e-16,-1.0,87.04254291666678,35.25357708333337,6,0,4.385541333147134,0.11791642270833329,0.7030617503872333,0.05013121957291669,0.0,-0.40368040343808775,2.398898423750504
Haryana_Charki Dadri,0.10366899984031372,0.04148378174710033,-0.0894378752297294,0.009972860641581437,0.18173274498958333,1.5477414583333484,0.25877664535385325,0.0309622787897456,-0.040872181945815024,0.008836263031756691,0.1208861533333333,0.016803334316796027,1.3212554166666735,0.19947762511481312,0.07554433519865025,0.019352575573275875,-0.06506989900784288,0.009269594807735659,0.016637376819603283,1.0748179166666745,0.018401253310494747,0.7699253513908059,20.821575416666633,1.2246467991473532e-16,-1.0,85.59593625000008,34.41511125000011,4,0,4.229753306378447,0.12766379829166669,0.7024809882169787,0.06084659165625003,0.0,-0.482003396683485,2.3696235503684338
Haryana_Faridabad,0.14259808132495277,0.05641762232508863,-0.10618340204625074,0.006732603588107296,0.2924174280208333,1.2971355208333364,0.29675310124372795,0.08823187757160789,-0.05458006297703823,0.01654219539609292,0.2054260927083333,0.022201444742327544,1.2451985416666673,0.11159692877348439,0.15683848630068914,0.0231850166555886,-0.08171562443021678,0.011910555505945724,0.024407016535193726,0.8311504166666595,0.0467560554541372,0.7926082489000214,19.930127916666663,1.2246467991473532e-16,-1.0,83.04064625000007,34.43861208333345,4,0,3.9594441833198997,0.1818498466666667,0.6218844338296785,0.0869913353125,0.0034751892,-0.436012469714708,2.1217448773159275
Haryana_Fatehabad,0.09390347899397956,0.03162965818407044,-0.09294834441971027,0.009983997024630566,0.23304676218749998,1.8097163541666674,0.22015209159177512,0.07062164968602162,-0.040112823230932224,0.010214639330570317,0.18090485624999994,0.022025700907588458,1.5859820833333629,0.25013636929695365,0.009672807548873398,0.022763142389237524,-0.06580131848265097,0.009252140286694582,0.02168867611134505,1.1678988541666655,0.013748939827164335,0.73065630472749,21.151342916666692,1.2246467991473532e-16,-1.0,86.37633500000015,33.67362083333336,4,0,4.115104903851816,0.1207282341666667,0.5180429585609675,0.05214190593750004,0.0,-0.6179565389118998,2.3097397328740445
Haryana_Gurugram,0.12351817200078577,0.0496829029346794,-0.09468844210399151,0.009629571566388904,0.2733689530208333,1.4958687500000138,0.2966530255601061,0.07993178228189862,-0.045243312514382156,0.01127476800103494,0.1901648838541666,0.021874429534425824,1.4481099999999998,0.17531395379445663,0.06476768006636596,0.022138978882333748,-0.06823852908807256,0.008728734039314142,0.02261857717671875,1.0420508333333487,0.023924602534540707,0.7733091410850136,20.303874166666674,1.2246467991473532e-16,-1.0,84.18241083333339,35.30016791666674,5,0,4.17419652480233,0.1737133566666667,0.6354538609709205,0.0832040691666667,0.00031922414,-0.38322166007762437,2.247163613109291
Haryana_Hisar,0.09755998568001198,0.036067796450730716,-0.08776039980269455,0.010963006765078043,0.22118169566666665,1.8735306250000008,0.27478048121828097,0.07578725879417982,-0.03939559561452665,0.00951148449174392,0.16761774937499999,0.022501268344616347,1.5959199999999925,0.2515668609744532,0.02117256929855217,0.020210609660199677,-0.061605919492042846,0.007935998561267081,0.02225509997205176,1.31472218750001,0.013995266143207688,0.752519886371462,21.12671875000001,1.2246467991473532e-16,-1.0,86.68989583333342,34.55830375000011,5,0,4.236081388797059,0.13091557958333339,0.5918915631274958,0.053563946291666664,0.0,-0.5317847537577473,2.306106603421977
Haryana_Jhajjar,0.11740959378782155,0.04706394865312641,-0.09475678309536296,0.009186610275681585,0.2564784552083333,1.5055326041666746,0.25264391689810456,0.07191833026972255,-0.04446529656343035,0.010130488122699921,0.18191373354166662,0.02282673920985369,1.4666903125000204,0.20452011453908198,0.045067202947399625,0.0219958013456675,-0.0711198732169577,0.009221300754374469,0.023107556025093665,0.9783687499999871,0.021530103500616883,0.7712817646851208,20.570155416666637,1.2246467991473532e-16,-1.0,84.84552458333343,34.6432425000001,4,0,4.11962677726111,0.1602549229166667,0.6248280105496355,0.07456472166666667,7.321835e-05,-0.45368712247341003,2.2645656028937435
Haryana_Jind,0.11959093542615537,0.045828598987646914,-0.10229913331568233,0.0098750581890611,0.26697006343749996,1.5332771874999764,0.2652757764074042,0.08453925940246641,-0.04803208416645545,0.012692779063607624,0.2044560713541666,0.026653409479189007,1.3831554166666535,0.18579674724589082,0.04538400632914211,0.026099022629693873,-0.07714551292762423,0.010272479752807604,0.02655468111119481,0.8710149999999999,0.02708340446550775,0.7428851668141915,20.696282083333358,1.2246467991473532e-16,-1.0,83.72928708333347,32.65191666666681,4,0,4.10220228101295,0.151350615,0.5669198001124666,0.06251399208333336,0.0,-0.49759860386381793,2.084594309998204
Haryana_Kaithal,0.13033773379963037,0.05039030912788011,-0.10909134967126485,0.008996642588253735,0.2812597460416666,1.4056707291666726,0.25304231946651007,0.08474770210265253,-0.05269604735925282,0.013253767490370306,0.21892664499999998,0.027885325676512862,1.2154909374999932,0.18669312810431235,0.1206821654412999,0.031317955064650904,-0.08369377407992327,0.011666760759858102,0.030922118480289924,0.6578764583333481,0.047623156440317976,0.7246081473066008,20.40708708333335,1.2246467991473532e-16,-1.0,81.96663583333338,31.20379875000009,4,0,4.095774488967377,0.15599057666666669,0.5546139426704801,0.062333101041666616,0.0002538399,-0.4494918280857281,1.9294616168560166
Haryana_Karnal,0.15352547094759447,0.059635481089260915,-0.11228703160062033,0.007122782559515526,0.29585651822916664,1.3583997916666704,0.27790711120402883,0.12989105922064537,-0.056234847596594195,0.01574404525516208,0.22264367083333333,0.029324451426507768,1.1777361458333218,0.14078936761418762,0.29082942449720534,0.0325295907703661,-0.0857633863221659,0.011970204091852985,0.033719530368959756,0.7059170833333184,0.07680052031784775,0.7504097066871905,19.776343749999967,1.2246467991473532e-16,-1.0,80.72756958333343,31.39532291666677,3,0,4.08846939219036,0.17757329333333327,0.6002007134951385,0.07321284739583331,0.0,-0.37279968106364836,1.8751175376899434
Haryana_Kurukshetra,0.16042037405168222,0.06181995189727256,-0.11308993400113339,0.007880421518280716,0.2989355198958333,1.3500386458333367,0.2850855609195537,0.14743322155304817,-0.0558349513715559,0.015157901851934759,0.22743996791666665,0.030365840240369563,1.1559845833333497,0.14717362257652342,0.4064419536128261,0.03714784764603478,-0.08331141167097174,0.011341549817560897,0.035606206268264835,0.7174521875000153,0.09786957719322573,0.7316725921362153,19.6216133333333,1.2246467991473532e-16,-1.0,79.9423833333334,30.899724583333352,3,0,4.20015745492786,0.1764173508333334,0.5901518524623892,0.07149555197916663,0.0002962,-0.29787552902029335,1.8201636134246926
Haryana_Mahendragarh,0.09946635433531498,0.04103692865537478,-0.08549496594908601,0.009643162200526125,0.1985125599687499,1.5507969791666767,0.25811072755660563,0.03190245921535166,-0.0402692579967454,0.006947361949296136,0.13300794649999995,0.014647409853606972,1.2912472916666644,0.20390593632999202,0.03635832699782837,0.017617256184884026,-0.060712035997615404,0.008870099507451316,0.013791117708194947,1.0606828124999765,0.012063500088121425,0.774957798975505,20.413878750000038,1.2246467991473532e-16,-1.0,84.11479541666677,34.79325250000005,5,0,4.360173269719132,0.13118222462499998,0.6608258169944051,0.06550461346874994,0.0045260508,-0.4847679324968004,2.4222395503426353
Haryana_Nuh,0.13238661459354253,0.05223560472743067,-0.09702429652922234,0.008286008344492217,0.28293187302083334,1.361973020833318,0.2850342022455906,0.09234165975787047,-0.05021457070931007,0.011220229286362104,0.19809018624999994,0.01760272092043735,1.2709976041666664,0.14833505964360327,0.11166262863540682,0.01957951181333795,-0.07195073624825443,0.008498719385976176,0.02001754786147525,0.883970833333322,0.03996631612477722,0.7994294263763424,20.09684625,1.2246467991473532e-16,-1.0,83.77585458333346,35.80646250000012,5,0,4.221979737199973,0.18205736708333328,0.6434671539106791,0.0848416867708334,0.0059909085,-0.41593936275138044,2.2147458145126477
Haryana_Palwal,0.14320766264321105,0.056038428190149286,-0.10345003292604806,0.006999742498781508,0.2916888888541666,1.2758383333333398,0.27906468301030984,0.10311849936988357,-0.055251972780145694,0.014145793317563412,0.207054860625,0.017871194839439455,1.196946979166654,0.13458925966583113,0.17900335172733528,0.020723248585793476,-0.08094873278484244,0.010518486646586861,0.02115288015394452,0.7583075000000008,0.05846326773395662,0.8077537702788268,20.018802499999993,1.2246467991473532e-16,-1.0,83.51653375000012,35.11749916666679,4,0,4.028009485136037,0.1845084070833333,0.632552058489895,0.0846340282291666,0.00028170072,-0.4548533436744352,2.1448518384759554
Haryana_Panchkula,0.17190487135061014,0.0639674372305386,-0.09719934031212073,0.0112574259452256,0.29914303541666665,1.0447672916666875,0.35436203656203646,0.2134442845978679,-0.04836610584364574,0.012776584435818788,0.2109488998958333,0.029945766769019437,0.6576930208333494,0.1735671251062656,0.5319230127315225,0.036349124644402674,-0.05736108166941742,0.006851327454658312,0.03609634833270597,0.5684765625000239,0.09025760987117543,0.7522081551722017,18.256477083333323,1.2246467991473532e-16,-1.0,71.5032991666667,25.28988666666669,1,0,4.248263934495841,0.19182448291666673,0.6412466954127166,0.08819413552083336,0.5921588,-0.101394625571962,1.9986502886283888
Haryana_Panipat,0.14359281839430565,0.05437955488260804,-0.10954959048588828,0.008134531148096473,0.29014138156249997,1.3986479166666896,0.30104489918840655,0.1059330666177187,-0.055220254496816674,0.015990165536557206,0.21561657343749996,0.02773161938462277,1.2058684375000155,0.1287989302041599,0.17530548963403536,0.029207140505547978,-0.08374835113136204,0.01161149067301979,0.03138825243488975,0.7875248958333287,0.05649121406967739,0.759393615119439,20.001426666666646,1.2246467991473532e-16,-1.0,81.66037125000003,32.07679250000007,3,0,4.036289211704651,0.1745715045833333,0.6016773741243404,0.07452480812500001,0.0,-0.42022673032859914,1.9524324257052523
Haryana_Rewari,0.10747040069297017,0.045294648005246345,-0.08759479055152032,0.00993970052224017,0.23577773052083334,1.5879365624999906,0.2619826054648943,0.059687754334246765,-0.04147255199495692,0.00723837938727284,0.1617544245833333,0.01877541993998414,1.4916829166666474,0.23124262782528007,0.0437230522474723,0.01927426935902205,-0.06464661539939687,0.007839904457600279,0.01876376183407475,1.0576448958333486,0.0168299850358832,0.7720041028692388,20.521659583333303,1.2246467991473532e-16,-1.0,84.73948875000013,35.2451741666668,5,0,4.270126298200719,0.1526687987083334,0.6475115286379582,0.07402330593750003,3.9236886e-05,-0.4512148106489834,2.3467842769908063
Haryana_Rohtak,0.12143201016503243,0.04850126490156297,-0.09826039651185653,0.009841273949052598,0.2664498311458333,1.5237277083333254,0.2616131503455626,0.08455578271049287,-0.0469684106889568,0.011941383867392765,0.1974902383333333,0.02377388151163525,1.4348027083333221,0.17673053498196775,0.047473579186857316,0.022999205748000327,-0.07251899897649602,0.009399114840881975,0.025124086949089575,0.97941520833335,0.024906387631520116,0.7688510746553193,20.63542291666664,1.2246467991473532e-16,-1.0,84.63751708333342,33.99944625000006,4,0,4.142793238798286,0.15902091624999998,0.5968137249933728,0.06895959281250003,0.0,-0.4632337322539114,2.1836901297596314
Haryana_Sirsa,0.07353155985507925,0.02472499668236249,-0.08662384694374232,0.00947280659672954,0.21589680822916663,1.892016874999996,0.12423440842695345,0.02924063351501636,-0.03567849922728775,0.009617394590893037,0.17119109833333335,0.01889597973310657,1.6041534374999884,0.2635338391483118,0.006144762010640226,0.018655569792978523,-0.05961922370746217,0.009474563765730302,0.015972971634774576,1.2075797916666602,0.008976180960934112,0.7260119918689938,21.348129583333332,1.2246467991473532e-16,-1.0,88.33539208333343,34.13620625000016,5,0,3.9658499132796563,0.09584436499999999,0.4439359978785081,0.04470570989583328,3.9125102e-06,-0.8254386411694832,2.548404117958439
Haryana_Sonipat,0.1353593869962423,0.05143462250892023,-0.10744301181208954,0.007318373801693509,0.28579637479166664,1.347289791666654,0.2676383843935969,0.08721534775791229,-0.0546933668908119,0.01555637097066235,0.2121849396875,0.024638317505693143,1.2124437500000056,0.10826156876931442,0.1341505870259349,0.026650840020655098,-0.08398127380375314,0.011840673644598398,0.02805504487159375,0.7580365624999956,0.04842232651472378,0.7651767665895014,20.18125958333337,1.2246467991473532e-16,-1.0,82.67532375000013,32.74465666666674,4,0,3.9768553935724062,0.16737745375,0.58565282317528,0.07361143510416665,0.0,-0.4785005310372108,2.0499800016830734
Haryana_Yamunanagar,0.21681281245037093,0.08558415074954827,-0.11130797890170159,0.003236449595128686,0.31940389760416665,0.9243718750000056,0.23919263784465736,0.2869399540444323,-0.0589778357728694,0.018310964158657607,0.2353700558333333,0.03393648981888409,0.5750363541666559,0.079816115464729,1.153770527133466,0.04183906664123535,-0.0882082929601892,0.013474814999421497,0.041538886543019814,0.2798417708333574,0.18378776942613964,0.7660658257281121,18.54830125000001,1.2246467991473532e-16,-1.0,76.05629250000015,28.2182016666668,2,0,3.8525684342342474,0.19527941166666662,0.6113870655037341,0.08403384177083334,0.017263412,-0.20027851449690648,1.8713423179901154
Himachal Pradesh_Bilaspur,0.19858921352594422,0.08707902516636208,-0.11265831870696268,0.0033701293477867776,0.2860972726041666,0.6819614583333475,0.17159398017763824,0.2593232651851722,-0.05861059453066738,0.018754064369801836,0.20232164843749997,0.03544336756413019,0.3767432291666637,0.173952218947268,0.8476058744695624,0.05456870688203697,-0.0870024197016997,0.017946972532742876,0.04173005908095277,0.15769770833334462,0.2126007554736773,0.6961475980715374,17.695220416666643,1.2246467991473532e-16,-1.0,66.09815583333341,18.37813166666683,0,0,3.225483117695928,0.1809592925,0.6325096735555689,0.08377562416666665,0.18532702,-0.1646844622219884,2.0134324024358223
Himachal Pradesh_Chamba,0.18213066912721834,0.05747374514213001,-0.08677589268821362,0.003735383519960869,0.36737421385416663,0.5859041666666656,0.4322896969562577,0.6501709214984519,-0.027440496322014854,0.01790118124450944,0.315801934375,0.015424919359536982,4.97395114583334,2.349676268437299,0.4121828792811277,0.12808068911181172,-0.040569414783931175,0.02327759777487204,0.0035441289570274713,1.8309614583333342,0.6157523665632288,0.4736465710640705,22.35474875,-0.4999999999999997,-0.8660254037844388,12.257562916666757,0.0,0,0,1.7671734937872525,0.08611705583333334,0.2344123582596314,0.05157227947916665,0.09988962,-0.05270480317705045,3.292863099265676
Himachal Pradesh_Hamirpur,0.22725394240357366,0.1097567740813729,-0.1135935000444684,0.002623018760337588,0.3077920905208333,0.6163589583333504,0.22783499393456333,0.3470565549202736,-0.06150078136003372,0.01878671437660009,0.23360208104166663,0.04056685610830558,0.33884093750002364,0.15204902421030786,0.9220363579320453,0.06471826183845517,-0.09424476595935014,0.018366522068793745,0.04837995002557042,0.10528687500000444,0.29698689905246134,0.6894604477310154,17.560610416666634,1.2246467991473532e-16,-1.0,64.93322875000001,17.640704166666694,0,0,3.195462029546358,0.1900207020833333,0.6173670732142206,0.07419000947916665,0.14303412,-0.1641980232832294,2.088900060788453
Himachal Pradesh_Kangra,0.22705125015636432,0.09830533189566543,-0.09903161651406353,0.002314662788168729,0.3155234260416666,0.8844109375000073,0.30474950041124804,0.49122172269831704,-0.04719299223688715,0.017333779725017037,0.24538385927083334,0.03346769386657698,1.3733340624999784,0.49520452369275425,0.6146337071550657,0.09360320422213886,-0.07036239274263298,0.015828091189223212,0.04054533897705055,0.615735833333332,0.4685662845370047,0.6048287772769823,18.161792499999933,1.2246467991473532e-16,-1.0,49.37974125000005,7.296116250000068,0,0,2.834374305058999,0.1722837833333333,0.5460253316043236,0.07013956677083327,0.093607746,-0.0681753893142778,2.4718174970397597
Himachal Pradesh_Kinnaur,0.117423435598539,0.03156577047399917,-0.06177865784654075,0.010034023549505555,0.28555264072916664,2.43958572916668,1.2703568123582218,0.9894737171453767,-0.01221361272197885,0.012642630893455659,0.2227715600520833,0.00522991533905405,8.303503750000012,2.9818396837861405,0.49276586755321816,0.08219111690747613,-0.007972224020590975,0.007225801048105958,0.015992291902950255,4.812698124999983,0.7737953330249787,0.4708384322524548,26.59118916666668,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0,0,1.6124234356647862,0.08170882083333339,0.28614276031448227,0.06278108067708335,0.011790927,-0.31813071764947204,3.1322603701673266
Himachal Pradesh_Kullu,0.22852913040939402,0.08960519672928381,-0.07438526489083105,0.0014380509872668709,0.3651009871875,0.2098047916666701,0.652047119386684,0.803907338026324,-0.02748163326244432,0.01598139082292446,0.2908506845833333,0.014284586902046762,3.9169843749999984,1.5528016088691634,0.6274490829380347,0.112360261442518,-0.0415040551909744,0.02013838893469516,0.00291739245739647,1.081900416666656,0.4934932915545891,0.5642629842286823,20.86403624999997,-0.8660254037844385,-0.5000000000000004,5.009675833333347,0.0,0,0,2.0742650891643226,0.11178312958333336,0.3061704391555819,0.0742503026041667,0.24660844,-0.1579056306764241,2.7560807440534703
Himachal Pradesh_Lahul And Spiti,0.06975296027546078,0.01522272252011093,-0.04479438981525152,0.011617004571627194,0.24007116817708327,1.8295420833333367,2.0983724828340247,1.4468176996232451,-0.006592765993410901,0.00768648997502167,0.19965303885416663,0.002234992108288947,9.28815479166667,2.3363204353520635,0.2691977210621818,0.08320242351540694,-0.0041763028553607,0.004234685604807117,0.009156487779736976,3.7406177083333247,0.4102692327432508,0.3371570377764777,27.190737916666706,-0.8660254037844385,-0.5000000000000004,0.0,0.0,0,0,1.000641110069213,0.06272074333333327,0.2612589583729966,0.040418129322916635,0.009520076,-0.7153885395961591,4.434526643012561
Himachal Pradesh_Mandi,0.2768156994328213,0.1262718585076101,-0.099517871979818,0.006149201530713762,0.3701916183333333,0.0664461458333534,0.18300462038327728,0.5359377177984315,-0.05283770796571227,0.018191330042412655,0.29619869249999997,0.03280113342242474,0.11938468750001618,0.18962105648879526,0.8085361395697775,0.08581242810881415,-0.08719248792112916,0.024867519078618172,0.039896602031529234,-0.5039206250000348,0.4331006788780831,0.6770720884070316,17.23940458333334,-0.4999999999999997,-0.8660254037844388,44.77307041666671,5.459388750000073,0,0,2.4451268857594797,0.15832867583333338,0.4276938428432185,0.07399292583333333,0.17448182,-0.12185575249324343,2.6551264751969073
Himachal Pradesh_Shimla,0.24232365020725408,0.08420314849847911,-0.092366151868191,0.006820441698893374,0.41374950322916665,0.14254291666664187,0.06399030776693665,0.5751281112735033,-0.04307588288429533,0.018491858834061913,0.34202741645833334,0.028464775188247023,0.6771981249999754,0.8772131424456115,0.698916188850917,0.09735672338289675,-0.07299211652813625,0.02836602469095448,0.02324065967941175,-0.16603187500001582,0.5354744994376355,0.6262960782806034,18.40250041666667,-0.4999999999999997,-0.8660254037844388,30.32207833333348,1.6634012500000495,0,0,2.294882050432891,0.1353263570833333,0.3270731590664389,0.0717220867708333,0.29142845,-0.11383529654060642,2.80364179495271
