State,District,Mean,Median,Max
Tamil Nadu,Ariyalur,,,
Tamil Nadu,Chengalpattu,,,
Tamil Nadu,Chennai,,,
Tamil Nadu,Coimbatore,,,
Tamil Nadu,Cuddalore,,,
Tamil Nadu,Dharmapuri,,,
Tamil Nadu,Dindigul,,,
Tamil Nadu,Erode,,,
Tamil Nadu,Kallakurichi,,,
Tamil Nadu,Kanchipuram,,,
Tamil Nadu,Kanniyakumari,,,
Tamil Nadu,Karur,,,
Tamil Nadu,Krishnagiri,,,
Tamil Nadu,Madurai,,,
Tamil Nadu,Mayiladuthurai,,,
Tamil Nadu,Nagapattinam,,,
Tamil Nadu,Namakkal,,,
Tamil Nadu,Perambalur,,,
Tamil Nadu,Pudukkottai,,,
Tamil Nadu,Ramanathapuram,,,
Tamil Nadu,Ranipet,,,
Tamil Nadu,Salem,,,
Tamil Nadu,Sivaganga,,,
Tamil Nadu,Tenkasi,,,
Tamil Nadu,Thanjavur,,,
Tamil Nadu,The Nilgiris,,,
Tamil Nadu,Theni,,,
Tamil Nadu,Thiruvallur,,,
Tamil Nadu,Thiruvarur,,,
Tamil Nadu,Tiruchirappalli,,,
Tamil Nadu,Tirunelveli,,,
Tamil Nadu,Tirupathur,,,
Tamil Nadu,Tiruppur,,,
Tamil Nadu,Tiruvannamalai,,,
Tamil Nadu,Tuticorin,,,
Tamil Nadu,Vellore,,,
Tamil Nadu,Villupuram,,,
Tamil Nadu,Virudhunagar,,,
Telangana,Khammam,,,
Telangana,Mahabubnagar,,,
Telangana,Medak,,,
Telangana,Nalgonda,,,
Telangana,Nizamabad,,,
Telangana,Ranga Reddy,,,
West Bengal,24 Paraganas North,,,
West Bengal,24 Paraganas South,,,
West Bengal,Alipurduar,,,
West Bengal,Bankura,,,
West Bengal,Birbhum,,,
West Bengal,Coochbehar,,,
West Bengal,Darjeeling,,,
West Bengal,Dinajpur Dakshin,,,
West Bengal,Dinajpur Uttar,,,
West Bengal,Hooghly,,,
West Bengal,Howrah,,,
West Bengal,Jalpaiguri,,,
West Bengal,Jhargram,,,
West Bengal,Kalimpong,,,
West Bengal,Maldah,100.0,100.0,100.0
West Bengal,Medinipur East,,,
West Bengal,Medinipur West,,,
West Bengal,Murshidabad,,,
West Bengal,Nadia,,,
West Bengal,Paschim Bardhaman,,,
West Bengal,Purba Bardhaman,,,
West Bengal,Purulia,,,
